VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;TGTRE;1;AT76;2;MHLM;0;MGGT;2018-01-22;2018-01-22;0059;2018-01-22;0059;2018-01-22;0059;2018-01-22;0059;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRC;1;AT72;5;MROC;1;MHTG;2018-01-22;2018-01-22;2046;2018-01-22;2046;2018-01-22;2204;2018-01-22;2204;220;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;HRAYJ;1;AT76;1;MHTG;2;MHLM;2018-01-22;2018-01-22;1441;2018-01-22;1441;2018-01-22;1441;2018-01-22;1441;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;HRAYJ;1;AT76;2;MHLM;1;MHTG;2018-01-22;2018-01-22;2230;2018-01-22;2230;2018-01-22;2230;2018-01-22;2230;150;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;826;N676NK;1;A321;2;MHLM;0;KFLL;2018-01-22;2018-01-22;0749;2018-01-22;0749;2018-01-22;0841;2018-01-22;0841;360;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;77;78;SUNWING AIRLINES, INC.;SWG;785;CFYLC;1;B738;3;MHLC;0;CYYZ;2018-01-22;2018-01-22;1916;2018-01-22;1916;2018-01-22;1945;2018-01-22;1945;350;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;77;78;SUNWING AIRLINES, INC.;SWG;789;CFVWA;1;B738;3;MHLC;0;CYUL;2018-01-22;2018-01-22;2246;2018-01-22;2246;2018-01-22;2315;2018-01-22;2315;350;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;455;N937TA;1;E190;1;MHTG;0;MSLP;2018-01-22;2018-01-22;2305;2018-01-22;2305;2018-01-22;2305;2018-01-22;2305;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N689TA;1;A320;2;MHLM;0;MSLP;2018-01-22;2018-01-22;2320;2018-01-22;2320;2018-01-22;2320;2018-01-22;2320;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N689TA;1;A320;0;KMIA;2;MHLM;2018-01-22;2018-01-22;2125;2018-01-22;2125;2018-01-22;2222;2018-01-22;2222;350;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;480;HRAYM;1;AT76;1;MHTG;0;MSLP;2018-01-22;2018-01-22;1217;2018-01-22;1217;2018-01-22;1217;2018-01-22;1217;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;TGTRF;1;AT76;0;MSLP;2;MHLM;2018-01-22;2018-01-22;0200;2018-01-22;0200;2018-01-22;0200;2018-01-22;0200;170;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;HRAYM;1;AT76;0;MSLP;1;MHTG;2018-01-22;2018-01-22;0200;2018-01-22;0200;2018-01-22;0200;2018-01-22;0200;150;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;575;TGTRF;1;AT76;2;MHLM;0;MSLP;2018-01-22;2018-01-22;1240;2018-01-22;1240;2018-01-22;1240;2018-01-22;1240;160;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;N937TA;1;E190;0;MSLP;1;MHTG;2018-01-22;2018-01-22;2030;2018-01-22;2030;2018-01-22;2030;2018-01-22;2030;150;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N689TA;1;A320;0;MSLP;2;MHLM;2018-01-22;2018-01-22;::;2018-01-22;::;\N;\N;\N;\N;\N;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N689TA;1;A320;2;MHLM;0;KMIA;2018-01-22;2018-01-22;1633;2018-01-22;1633;2018-01-22;1726;2018-01-22;1726;380;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRF;1;AT76;1;MHTG;0;MSLP;2018-01-22;2018-01-22;1755;2018-01-22;1755;2018-01-22;1755;2018-01-22;1755;180;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;TGTRF;1;AT76;0;MSLP;1;MHTG;2018-01-22;2018-01-22;1425;2018-01-22;1425;2018-01-22;1425;2018-01-22;1425;150;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1488;N13248;1;B738;2;MHLM;0;KIAH;2018-01-22;2018-01-22;1938;2018-01-22;1938;2018-01-22;2005;2018-01-22;2005;340;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1435;N17752;1;B737;4;MHRO;0;KIAH;2018-01-22;2018-01-22;2032;2018-01-22;2032;2018-01-22;2059;2018-01-22;2059;380;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N16732;1;B737;1;MHTG;0;KIAH;2018-01-22;2018-01-22;1952;2018-01-22;1952;2018-01-22;2030;2018-01-22;2030;400;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N316UP;1;B763;2;MHLM;0;KMIA;2018-01-22;2018-01-22;2326;2018-01-22;2326;2018-01-22;2353;2018-01-22;2353;310;0;0;SYSADM;2018-01-22;2018-01-22 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;455;TGTRF;1;AT76;1;MHTG;0;MSLP;2018-01-21;2018-01-21;2305;2018-01-21;2305;2018-01-21;2305;2018-01-21;2305;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;722;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-21;2018-01-21;1320;2018-01-21;1320;2018-01-21;1320;2018-01-21;1320;150;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;723;TGTRE;1;AT76;1;MHTG;2;MHLM;2018-01-21;2018-01-21;2341;2018-01-21;2341;2018-01-21;2341;2018-01-21;2341;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;537;N986TA;1;E190;2;MHLM;0;MSLP;2018-01-21;2018-01-21;2320;2018-01-21;2320;2018-01-21;2320;2018-01-21;2320;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1504;N9013A;1;A319;2;MHLM;0;KMIA;2018-01-21;2018-01-21;1950;2018-01-21;1950;2018-01-21;2016;2018-01-21;2016;360;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1488;N78506;1;B738;2;MHLM;0;KIAH;2018-01-21;2018-01-21;1940;2018-01-21;1940;2018-01-21;2007;2018-01-21;2007;360;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;674;XAALP;1;E190;0;MMMX;2;MHLM;2018-01-21;2018-01-21;1646;2018-01-21;1646;2018-01-21;1728;2018-01-21;1728;370;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;463;N621NK;1;A320;2;MHLM;0;KIAH;2018-01-21;2018-01-21;2106;2018-01-21;2106;2018-01-21;2133;2018-01-21;2133;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;884;VPCAY;1;B733;0;MWCR;4;MHRO;2018-01-21;2018-01-21;1814;2018-01-21;1814;2018-01-21;1902;2018-01-21;1902;350;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;675;XAALP;1;E190;2;MHLM;0;MMMX;2018-01-21;2018-01-21;1837;2018-01-21;1837;2018-01-21;1915;2018-01-21;1915;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;575;TGTRE;1;AT76;2;MHLM;0;MSLP;2018-01-21;2018-01-21;1217;2018-01-21;1217;2018-01-21;1217;2018-01-21;1217;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;425;HP1827;1;B738;1;MHTG;0;MPTO;2018-01-21;2018-01-21;1858;2018-01-21;1858;2018-01-21;2000;2018-01-21;2000;390;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;760;N316CM;1;B763;2;MHLM;0;KMIA;2018-01-21;2018-01-21;0419;2018-01-21;0419;2018-01-21;0446;2018-01-21;0446;350;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;748;TGTRC;1;AT72;1;MHTG;0;MGGT;2018-01-21;2018-01-21;2220;2018-01-21;2220;2018-01-21;2220;2018-01-21;2220;180;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;454;TGTRE;1;AT76;0;MSLP;1;MHTG;2018-01-21;2018-01-21;1425;2018-01-21;1425;2018-01-21;1425;2018-01-21;1425;150;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;120;N800NN;1;B738;0;KMIA;2;MHLM;2018-01-21;2018-01-21;1924;2018-01-21;1924;2018-01-21;1955;2018-01-21;1955;300;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;552;;1;B737;1;MHTG;0;KATL;2018-01-21;2018-01-21;2015;2018-01-21;2015;2018-01-21;2057;2018-01-21;2057;390;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1541;;1;B737;1;MHTG;0;KIAH;2018-01-21;2018-01-21;1943;2018-01-21;1943;2018-01-21;2021;2018-01-21;2021;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;9240;N919NN;1;B738;0;KMIA;4;MHRO;2018-01-21;2018-01-21;1506;2018-01-21;1506;2018-01-21;1556;2018-01-21;1556;350;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1542;N76502;1;B738;0;KEWR;2;MHLM;2018-01-21;2018-01-21;1435;2018-01-21;1435;2018-01-21;1506;2018-01-21;1506;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;487;TGTRD;1;AT76;2;MHLM;0;MSLP;2018-01-21;2018-01-21;1856;2018-01-21;1856;2018-01-21;1856;2018-01-21;1856;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;562;HP1563;1;E190;0;MPTO;2;MHLM;2018-01-21;2018-01-21;1717;2018-01-21;1717;2018-01-21;1827;2018-01-21;1827;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;563;HP1563;1;E190;2;MHLM;0;MPTO;2018-01-21;2018-01-21;2013;2018-01-21;2013;2018-01-21;2126;2018-01-21;2126;310;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;9241;N919NN;1;B738;4;MHRO;0;KMIA;2018-01-21;2018-01-21;1738;2018-01-21;1738;2018-01-21;1820;2018-01-21;1820;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;121;N800NN;1;B738;2;MHLM;0;KMIA;2018-01-21;2018-01-21;2127;2018-01-21;2127;2018-01-21;2153;2018-01-21;2153;320;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9013A;1;A319;0;KMIA;2;MHLM;2018-01-21;2018-01-21;1806;2018-01-21;1806;2018-01-21;1836;2018-01-21;1836;300;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9017P;1;A319;1;MHTG;0;KMIA;2018-01-21;2018-01-21;2122;2018-01-21;2122;2018-01-21;2220;2018-01-21;2220;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9017P;1;A319;0;KMIA;1;MHTG;2018-01-21;2018-01-21;1850;2018-01-21;1850;2018-01-21;1959;2018-01-21;1959;310;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;761;N316CM;1;B763;0;KMIA;2;MHLM;2018-01-21;2018-01-21;0206;2018-01-21;0206;2018-01-21;0236;2018-01-21;0236;400;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;770;N396CM;1;B763;2;MHLM;0;KMIA;2018-01-21;2018-01-21;1637;2018-01-21;1637;2018-01-21;1728;2018-01-21;1728;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;770;N396CM;1;B763;0;MSLP;2;MHLM;2018-01-21;2018-01-21;1451;2018-01-21;1451;2018-01-21;1525;2018-01-21;1525;210;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;885;VPCAY;1;B733;4;MHRO;0;MWCR;2018-01-21;2018-01-21;2007;2018-01-21;2007;2018-01-21;2050;2018-01-21;2050;340;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1827;1;B738;5;MROC;1;MHTG;2018-01-21;2018-01-21;1618;2018-01-21;1618;2018-01-21;1705;2018-01-21;1705;370;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1825;1;B738;1;MHTG;5;MROC;2018-01-21;2018-01-21;1926;2018-01-21;1926;2018-01-21;2015;2018-01-21;2015;390;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;;1;B738;0;MPTO;1;MHTG;2018-01-21;2018-01-21;1713;2018-01-21;1713;2018-01-21;1809;2018-01-21;1809;380;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N347NB;1;A319;0;KATL;2;MHLM;2018-01-21;2018-01-21;1733;2018-01-21;1733;2018-01-21;1804;2018-01-21;1804;360;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N301DQ;1;B737;0;KATL;1;MHTG;2018-01-21;2018-01-21;1717;2018-01-21;1717;2018-01-21;1801;2018-01-21;1801;390;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N347NB;1;A319;2;MHLM;0;KATL;2018-01-21;2018-01-21;1936;2018-01-21;1936;2018-01-21;2002;2018-01-21;2002;360;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;TGTRF;1;AT76;2;MHLM;4;MHRO;2018-01-21;2018-01-21;1606;2018-01-21;1606;2018-01-21;1606;2018-01-21;1606;130;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;TGTRD;1;AT76;4;MHRO;2;MHLM;2018-01-21;2018-01-21;1726;2018-01-21;1726;2018-01-21;1726;2018-01-21;1726;120;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYJ;1;AT76;2;MHLM;0;MGGT;2018-01-21;2018-01-21;0059;2018-01-21;0059;2018-01-21;0059;2018-01-21;0059;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRC;1;AT72;1;MHTG;5;MROC;2018-01-21;2018-01-21;1755;2018-01-21;1755;2018-01-21;1908;2018-01-21;1908;170;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRC;1;AT72;5;MROC;1;MHTG;2018-01-21;2018-01-21;2028;2018-01-21;2028;2018-01-21;2142;2018-01-21;2142;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;720;TGTRF;1;AT76;1;MHTG;2;MHLM;2018-01-21;2018-01-21;1441;2018-01-21;1441;2018-01-21;1441;2018-01-21;1441;140;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;TGTRE;1;AT76;2;MHLM;1;MHTG;2018-01-21;2018-01-21;2221;2018-01-21;2221;2018-01-21;2221;2018-01-21;2221;150;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N621NK;1;A320;0;KIAH;2;MHLM;2018-01-21;2018-01-21;1905;2018-01-21;1905;2018-01-21;1935;2018-01-21;1935;330;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N986TA;1;E190;0;KMIA;2;MHLM;2018-01-21;2018-01-21;2123;2018-01-21;2123;2018-01-21;2220;2018-01-21;2220;350;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;480;TGTRD;1;AT76;1;MHTG;0;MSLP;2018-01-21;2018-01-21;1217;2018-01-21;1217;2018-01-21;1217;2018-01-21;1217;160;0;0;SYSADM;2018-01-21;2018-01-21 00:00:00;MHTG;\N;\N;\N;\N;0
